x	y	w	h	class	class_name	time
1759	937	87	82	0	buba	187149
1702	981	101	79	0	buba	187149
1759	937	87	82	0	buba	187272
1702	981	101	79	0	buba	187272
1759	937	87	82	0	buba	187397
1702	981	101	79	0	buba	187397
1759	937	87	82	0	buba	187520
1702	981	101	79	0	buba	187520
1759	937	87	82	0	buba	187649
1702	981	101	79	0	buba	187649
1759	937	87	82	0	buba	187768
1702	981	101	79	0	buba	187768
1759	937	87	82	0	buba	187891
1702	981	101	79	0	buba	187891
1759	937	87	82	0	buba	188018
1702	981	101	79	0	buba	188018
1759	937	87	82	0	buba	188140
1702	981	101	79	0	buba	188140
1759	937	87	82	0	buba	188266
1702	981	101	79	0	buba	188266
1759	937	87	82	0	buba	188392
1702	981	101	79	0	buba	188392
1759	937	87	82	0	buba	188517
1702	981	101	79	0	buba	188517
1759	937	87	82	0	buba	188636
1702	981	101	79	0	buba	188636
1759	937	87	82	0	buba	188760
1702	981	101	79	0	buba	188760
1759	937	87	82	0	buba	188886
1702	981	101	79	0	buba	188886
1759	937	87	82	0	buba	189006
1702	981	101	79	0	buba	189006
1759	937	87	82	0	buba	189133
1702	981	101	79	0	buba	189133
1759	937	87	82	0	buba	189254
1702	981	101	79	0	buba	189254
1759	937	87	82	0	buba	189384
1702	981	101	79	0	buba	189384
1759	937	87	82	0	buba	189520
1702	981	101	79	0	buba	189520
1759	937	87	82	0	buba	189649
1702	981	101	79	0	buba	189649
1759	937	87	82	0	buba	189783
1702	981	101	79	0	buba	189783
1759	937	87	82	0	buba	189908
1702	981	101	79	0	buba	189908
1759	937	87	82	0	buba	190033
1702	981	101	79	0	buba	190033
1759	937	87	82	0	buba	190157
1702	981	101	79	0	buba	190157
1759	937	87	82	0	buba	190283
1702	981	101	79	0	buba	190283
1759	937	87	82	0	buba	190405
1702	981	101	79	0	buba	190405
1759	937	87	82	0	buba	190527
1702	981	101	79	0	buba	190527
1759	937	87	82	0	buba	190670
1702	981	101	79	0	buba	190670
1759	937	87	82	0	buba	190798
1702	981	101	79	0	buba	190798
1759	937	87	82	0	buba	190936
1702	981	101	79	0	buba	190936
1759	937	87	82	0	buba	191057
1702	981	101	79	0	buba	191057
1759	937	87	82	0	buba	191183
1702	981	101	79	0	buba	191183
1759	937	87	82	0	buba	191303
1702	981	101	79	0	buba	191303
1759	937	87	82	0	buba	191432
1702	981	101	79	0	buba	191432
1759	937	87	82	0	buba	191572
1702	981	101	79	0	buba	191572
1759	937	87	82	0	buba	191690
1702	981	101	79	0	buba	191690
1759	937	87	82	0	buba	191817
1702	981	101	79	0	buba	191817
1759	937	87	82	0	buba	191941
1702	981	101	79	0	buba	191941
1759	937	87	82	0	buba	192066
1702	981	101	79	0	buba	192066
1759	937	87	82	0	buba	192187
1702	981	101	79	0	buba	192187
1759	937	87	82	0	buba	192315
1702	981	101	79	0	buba	192315
1759	937	87	82	0	buba	192439
1702	981	101	79	0	buba	192439
1759	937	87	82	0	buba	192565
1702	981	101	79	0	buba	192565
1759	937	87	82	0	buba	192687
1702	981	101	79	0	buba	192687
1759	937	87	82	0	buba	192812
1702	981	101	79	0	buba	192812
1759	937	87	82	0	buba	192953
1702	981	101	79	0	buba	192953
1759	937	87	82	0	buba	193077
1702	981	101	79	0	buba	193077
1759	937	87	82	0	buba	193189
1702	981	101	79	0	buba	193189
1759	937	87	82	0	buba	193309
1702	981	101	79	0	buba	193309
1759	937	87	82	0	buba	193420
1702	981	101	79	0	buba	193420
1759	937	87	82	0	buba	193542
1702	981	101	79	0	buba	193542
1759	937	87	82	0	buba	193670
1702	981	101	79	0	buba	193670
1759	937	87	82	0	buba	193794
1702	981	101	79	0	buba	193794
1759	937	87	82	0	buba	193919
1702	981	101	79	0	buba	193919
1759	937	87	82	0	buba	194041
1702	981	101	79	0	buba	194041
1759	937	87	82	0	buba	194166
1702	981	101	79	0	buba	194166
1759	937	87	82	0	buba	194286
1702	981	101	79	0	buba	194286
1759	937	87	82	0	buba	194411
1702	981	101	79	0	buba	194411
1759	937	87	82	0	buba	194534
1702	981	101	79	0	buba	194534
1759	937	87	82	0	buba	194661
1702	981	101	79	0	buba	194661
1759	937	87	82	0	buba	194769
1702	981	101	79	0	buba	194769
1759	937	87	82	0	buba	194898
1702	981	101	79	0	buba	194898
1759	937	87	82	0	buba	195034
1702	981	101	79	0	buba	195034
1759	937	87	82	0	buba	195164
1702	981	101	79	0	buba	195164
1759	937	87	82	0	buba	195301
1702	981	101	79	0	buba	195301
1759	937	87	82	0	buba	195424
1702	981	101	79	0	buba	195424
1759	937	87	82	0	buba	195550
1702	981	101	79	0	buba	195550
1759	937	87	82	0	buba	195672
1702	981	101	79	0	buba	195672
1759	937	87	82	0	buba	195798
1702	981	101	79	0	buba	195798
1759	937	87	82	0	buba	195920
1702	981	101	79	0	buba	195920
1759	937	87	82	0	buba	196048
1702	981	101	79	0	buba	196048
1759	937	87	82	0	buba	196184
1702	981	101	79	0	buba	196184
1759	937	87	82	0	buba	196309
1702	981	101	79	0	buba	196309
1759	937	87	82	0	buba	196438
1702	981	101	79	0	buba	196438
1759	937	87	82	0	buba	196558
1702	981	101	79	0	buba	196558
1759	937	87	82	0	buba	196685
1702	981	101	79	0	buba	196685
1759	937	87	82	0	buba	196805
1702	981	101	79	0	buba	196805
1759	937	87	82	0	buba	196932
1702	981	101	79	0	buba	196932
1759	937	87	82	0	buba	197055
1702	981	101	79	0	buba	197055
1759	937	87	82	0	buba	197178
1702	981	101	79	0	buba	197178
1759	937	87	82	0	buba	197303
1702	981	101	79	0	buba	197303
1759	937	87	82	0	buba	197427
1702	981	101	79	0	buba	197427
1759	937	87	82	0	buba	197553
1702	981	101	79	0	buba	197553
1759	937	87	82	0	buba	197675
1702	981	101	79	0	buba	197675
1759	937	87	82	0	buba	197800
1702	981	101	79	0	buba	197800
1759	937	87	82	0	buba	197927
1702	981	101	79	0	buba	197927
1759	937	87	82	0	buba	198050
1702	981	101	79	0	buba	198050
1759	937	87	82	0	buba	198174
1702	981	101	79	0	buba	198174
1759	937	87	82	0	buba	198297
1702	981	101	79	0	buba	198297
1759	937	87	82	0	buba	198420
1702	981	101	79	0	buba	198420
1759	937	87	82	0	buba	198551
1702	981	101	79	0	buba	198551
1759	937	87	82	0	buba	198671
1702	981	101	79	0	buba	198671
1759	937	87	82	0	buba	198796
1702	981	101	79	0	buba	198796
1759	937	87	82	0	buba	198934
1702	981	101	79	0	buba	198934
1759	937	87	82	0	buba	199061
1702	981	101	79	0	buba	199061
1759	937	87	82	0	buba	199184
1702	981	101	79	0	buba	199184
1759	937	87	82	0	buba	199309
1702	981	101	79	0	buba	199309
1759	937	87	82	0	buba	199433
1702	981	101	79	0	buba	199433
1759	937	87	82	0	buba	199557
1702	981	101	79	0	buba	199557
1759	937	87	82	0	buba	199683
1702	981	101	79	0	buba	199683
1759	937	87	82	0	buba	199805
1702	981	101	79	0	buba	199805
1759	937	87	82	0	buba	199934
1702	981	101	79	0	buba	199934
1759	937	87	82	0	buba	200055
1702	981	101	79	0	buba	200055
1759	937	87	82	0	buba	200181
1702	981	101	79	0	buba	200181
1759	937	87	82	0	buba	200320
1702	981	101	79	0	buba	200320
1759	937	87	82	0	buba	200440
1702	981	101	79	0	buba	200440
1759	937	87	82	0	buba	200567
1702	981	101	79	0	buba	200567
1759	937	87	82	0	buba	200690
1702	981	101	79	0	buba	200690
1759	937	87	82	0	buba	200818
1702	981	101	79	0	buba	200818
1759	937	87	82	0	buba	200945
1702	981	101	79	0	buba	200945
1759	937	87	82	0	buba	201082
1702	981	101	79	0	buba	201082
1759	937	87	82	0	buba	201204
1702	981	101	79	0	buba	201204
1759	937	87	82	0	buba	201332
1702	981	101	79	0	buba	201332
1759	937	87	82	0	buba	201470
1702	981	101	79	0	buba	201470
1759	937	87	82	0	buba	201591
1702	981	101	79	0	buba	201591
1759	937	87	82	0	buba	201717
1702	981	101	79	0	buba	201717
1759	937	87	82	0	buba	201841
1702	981	101	79	0	buba	201841
1759	937	87	82	0	buba	201972
1702	981	101	79	0	buba	201972
1759	937	87	82	0	buba	202090
1702	981	101	79	0	buba	202090
1759	937	87	82	0	buba	202217
1702	981	101	79	0	buba	202217
1759	937	87	82	0	buba	202339
1702	981	101	79	0	buba	202339
1759	937	87	82	0	buba	202464
1702	981	101	79	0	buba	202464
1759	937	87	82	0	buba	202587
1702	981	101	79	0	buba	202587
1759	937	87	82	0	buba	202713
1702	981	101	79	0	buba	202713
1759	937	87	82	0	buba	202850
1702	981	101	79	0	buba	202850
1759	937	87	82	0	buba	202974
1702	981	101	79	0	buba	202974
1759	937	87	82	0	buba	203100
1702	981	101	79	0	buba	203100
1759	937	87	82	0	buba	203222
1702	981	101	79	0	buba	203222
1759	937	87	82	0	buba	203350
1702	981	101	79	0	buba	203350
1759	937	87	82	0	buba	203471
1702	981	101	79	0	buba	203471
1759	937	87	82	0	buba	203598
1702	981	101	79	0	buba	203598
1759	937	87	82	0	buba	203719
1702	981	101	79	0	buba	203719
1759	937	87	82	0	buba	203844
1702	981	101	79	0	buba	203844
1759	937	87	82	0	buba	203967
1702	981	101	79	0	buba	203967
1759	937	87	82	0	buba	204090
1702	981	101	79	0	buba	204090
1759	937	87	82	0	buba	204219
1702	981	101	79	0	buba	204219
1759	937	87	82	0	buba	204341
1702	981	101	79	0	buba	204341
1759	937	87	82	0	buba	204467
1702	981	101	79	0	buba	204467
1759	937	87	82	0	buba	204591
1702	981	101	79	0	buba	204591
1759	937	87	82	0	buba	204717
1702	981	101	79	0	buba	204717
1759	937	87	82	0	buba	204839
1702	981	101	79	0	buba	204839
1759	937	87	82	0	buba	204969
1702	981	101	79	0	buba	204969
1759	937	87	82	0	buba	205088
1702	981	101	79	0	buba	205088
1759	937	87	82	0	buba	205216
1702	981	101	79	0	buba	205216
1759	937	87	82	0	buba	205352
1702	981	101	79	0	buba	205352
1759	937	87	82	0	buba	205480
1702	981	101	79	0	buba	205480
1759	937	87	82	0	buba	205618
1702	981	101	79	0	buba	205618
1759	937	87	82	0	buba	205743
1702	981	101	79	0	buba	205743
1759	937	87	82	0	buba	205867
1702	981	101	79	0	buba	205867
1759	937	87	82	0	buba	205992
1702	981	101	79	0	buba	205992
1759	937	87	82	0	buba	206117
1702	981	101	79	0	buba	206117
1759	937	87	82	0	buba	206240
1702	981	101	79	0	buba	206240
1759	937	87	82	0	buba	206367
1702	981	101	79	0	buba	206367
1759	937	87	82	0	buba	206490
1702	981	101	79	0	buba	206490
1759	937	87	82	0	buba	206617
1702	981	101	79	0	buba	206617
1759	937	87	82	0	buba	206740
1702	981	101	79	0	buba	206740
1759	937	87	82	0	buba	206867
1702	981	101	79	0	buba	206867
1759	937	87	82	0	buba	206988
1702	981	101	79	0	buba	206988
1759	937	87	82	0	buba	207115
1702	981	101	79	0	buba	207115
1759	937	87	82	0	buba	207236
1702	981	101	79	0	buba	207236
1759	937	87	82	0	buba	207366
1702	981	101	79	0	buba	207366
1759	937	87	82	0	buba	207504
1702	981	101	79	0	buba	207504
1759	937	87	82	0	buba	207626
1702	981	101	79	0	buba	207626
1759	937	87	82	0	buba	207750
1702	981	101	79	0	buba	207750
1759	937	87	82	0	buba	207875
1702	981	101	79	0	buba	207875
1759	937	87	82	0	buba	208004
1702	981	101	79	0	buba	208004
1759	937	87	82	0	buba	208122
1702	981	101	79	0	buba	208122
1759	937	87	82	0	buba	208249
1702	981	101	79	0	buba	208249
1759	937	87	82	0	buba	208370
1702	981	101	79	0	buba	208370
1759	937	87	82	0	buba	208497
1702	981	101	79	0	buba	208497
1759	937	87	82	0	buba	208635
1702	981	101	79	0	buba	208635
1759	937	87	82	0	buba	208759
1702	981	101	79	0	buba	208759
1759	937	87	82	0	buba	208887
1702	981	101	79	0	buba	208887
1759	937	87	82	0	buba	209008
1702	981	101	79	0	buba	209008
1759	937	87	82	0	buba	209136
1702	981	101	79	0	buba	209136
1759	937	87	82	0	buba	209257
1702	981	101	79	0	buba	209257
1759	937	87	82	0	buba	209382
1702	981	101	79	0	buba	209382
1759	937	87	82	0	buba	209504
1702	981	101	79	0	buba	209504
1759	937	87	82	0	buba	209632
1702	981	101	79	0	buba	209632
1759	937	87	82	0	buba	209754
1702	981	101	79	0	buba	209754
1759	937	87	82	0	buba	209882
1702	981	101	79	0	buba	209882
1759	937	87	82	0	buba	210020
1702	981	101	79	0	buba	210020
1759	937	87	82	0	buba	210151
1702	981	101	79	0	buba	210151
1759	937	87	82	0	buba	210284
1702	981	101	79	0	buba	210284
1759	937	87	82	0	buba	210409
1702	981	101	79	0	buba	210409
1759	937	87	82	0	buba	210538
1702	981	101	79	0	buba	210538
1759	937	87	82	0	buba	210653
1702	981	101	79	0	buba	210653
1759	937	87	82	0	buba	210778
1702	981	101	79	0	buba	210778
1759	937	87	82	0	buba	210886
1702	981	101	79	0	buba	210886
1759	937	87	82	0	buba	211014
1702	981	101	79	0	buba	211014
1759	937	87	82	0	buba	211157
1702	981	101	79	0	buba	211157
1759	937	87	82	0	buba	211275
1702	981	101	79	0	buba	211275
1759	937	87	82	0	buba	211400
1702	981	101	79	0	buba	211400
1759	937	87	82	0	buba	211525
1702	981	101	79	0	buba	211525
1759	937	87	82	0	buba	211650
1702	981	101	79	0	buba	211650
1759	937	87	82	0	buba	211772
1702	981	101	79	0	buba	211772
1759	937	87	82	0	buba	211901
1702	981	101	79	0	buba	211901
1759	937	87	82	0	buba	212020
1702	981	101	79	0	buba	212020
1759	937	87	82	0	buba	212150
1702	981	101	79	0	buba	212150
1759	937	87	82	0	buba	212286
1702	981	101	79	0	buba	212286
1759	937	87	82	0	buba	212408
1702	981	101	79	0	buba	212408
1759	937	87	82	0	buba	212534
1702	981	101	79	0	buba	212534
1759	937	87	82	0	buba	212656
1702	981	101	79	0	buba	212656
1759	937	87	82	0	buba	212784
1702	981	101	79	0	buba	212784
1759	937	87	82	0	buba	212904
1702	981	101	79	0	buba	212904
1759	937	87	82	0	buba	213033
1702	981	101	79	0	buba	213033
1759	937	87	82	0	buba	213157
1702	981	101	79	0	buba	213157
1759	937	87	82	0	buba	213282
1702	981	101	79	0	buba	213282
1759	937	87	82	0	buba	213417
1702	981	101	79	0	buba	213417
1759	937	87	82	0	buba	213542
1702	981	101	79	0	buba	213542
1759	937	87	82	0	buba	213667
1702	981	101	79	0	buba	213667
1759	937	87	82	0	buba	213788
1702	981	101	79	0	buba	213788
1759	937	87	82	0	buba	213913
1702	981	101	79	0	buba	213913
1759	937	87	82	0	buba	214055
1702	981	101	79	0	buba	214055
1759	937	87	82	0	buba	214175
1702	981	101	79	0	buba	214175
1759	937	87	82	0	buba	214311
1702	981	101	79	0	buba	214311
1759	937	87	82	0	buba	214423
1702	981	101	79	0	buba	214423
1759	937	87	82	0	buba	214549
1702	981	101	79	0	buba	214549
1759	937	87	82	0	buba	214671
1702	981	101	79	0	buba	214671
1759	937	87	82	0	buba	214825
1702	981	101	79	0	buba	214825
1759	937	87	82	0	buba	214952
1702	981	101	79	0	buba	214952
1759	937	87	82	0	buba	215077
1702	981	101	79	0	buba	215077
1759	937	87	82	0	buba	215201
1702	981	101	79	0	buba	215201
1759	937	87	82	0	buba	215324
1702	981	101	79	0	buba	215324
1759	937	87	82	0	buba	215451
1702	981	101	79	0	buba	215451
1759	937	87	82	0	buba	215575
1702	981	101	79	0	buba	215575
1759	937	87	82	0	buba	215700
1702	981	101	79	0	buba	215700
1759	937	87	82	0	buba	215824
1702	981	101	79	0	buba	215824
1759	937	87	82	0	buba	215949
1702	981	101	79	0	buba	215949
1759	937	87	82	0	buba	216075
1702	981	101	79	0	buba	216075
1759	937	87	82	0	buba	216199
1702	981	101	79	0	buba	216199
1759	937	87	82	0	buba	216322
1702	981	101	79	0	buba	216322
1759	937	87	82	0	buba	216444
1702	981	101	79	0	buba	216444
1759	937	87	82	0	buba	216568
1702	981	101	79	0	buba	216568
1759	937	87	82	0	buba	216691
1702	981	101	79	0	buba	216691
1759	937	87	82	0	buba	216817
1702	981	101	79	0	buba	216817
1759	937	87	82	0	buba	216937
1702	981	101	79	0	buba	216937
1759	937	87	82	0	buba	217064
1702	981	101	79	0	buba	217064
1759	937	87	82	0	buba	217205
1702	981	101	79	0	buba	217205
1759	937	87	82	0	buba	217325
1702	981	101	79	0	buba	217325
1759	937	87	82	0	buba	217452
1702	981	101	79	0	buba	217452
1759	937	87	82	0	buba	217571
1702	981	101	79	0	buba	217571
1759	937	87	82	0	buba	217699
1702	981	101	79	0	buba	217699
1759	937	87	82	0	buba	217821
1702	981	101	79	0	buba	217821
1759	937	87	82	0	buba	217945
1702	981	101	79	0	buba	217945
1759	937	87	82	0	buba	218053
1702	981	101	79	0	buba	218053
1759	937	87	82	0	buba	218179
1702	981	101	79	0	buba	218179
1759	937	87	82	0	buba	218323
1702	981	101	79	0	buba	218323
1759	937	87	82	0	buba	218442
1702	981	101	79	0	buba	218442
1759	937	87	82	0	buba	218568
1702	981	101	79	0	buba	218568
1759	937	87	82	0	buba	218689
1702	981	101	79	0	buba	218689
1759	937	87	82	0	buba	218816
1702	981	101	79	0	buba	218816
1759	937	87	82	0	buba	218937
1702	981	101	79	0	buba	218937
1759	937	87	82	0	buba	219063
1702	981	101	79	0	buba	219063
1759	937	87	82	0	buba	219187
1702	981	101	79	0	buba	219187
1759	937	87	82	0	buba	219317
1702	981	101	79	0	buba	219317
1759	937	87	82	0	buba	219456
1702	981	101	79	0	buba	219456
1759	937	87	82	0	buba	219574
1702	981	101	79	0	buba	219574
1759	937	87	82	0	buba	219701
1702	981	101	79	0	buba	219701
1759	937	87	82	0	buba	219821
1702	981	101	79	0	buba	219821
1759	937	87	82	0	buba	219948
1702	981	101	79	0	buba	219948
1759	937	87	82	0	buba	220071
1702	981	101	79	0	buba	220071
1759	937	87	82	0	buba	220196
1702	981	101	79	0	buba	220196
1759	937	87	82	0	buba	220336
1702	981	101	79	0	buba	220336
1759	937	87	82	0	buba	220460
1702	981	101	79	0	buba	220460
1759	937	87	82	0	buba	220585
1702	981	101	79	0	buba	220585
1759	937	87	82	0	buba	220709
1702	981	101	79	0	buba	220709
1759	937	87	82	0	buba	220835
1702	981	101	79	0	buba	220835
1759	937	87	82	0	buba	220955
1702	981	101	79	0	buba	220955
1759	937	87	82	0	buba	221084
1702	981	101	79	0	buba	221084
1759	937	87	82	0	buba	221206
1702	981	101	79	0	buba	221206
1759	937	87	82	0	buba	221330
1702	981	101	79	0	buba	221330
1759	937	87	82	0	buba	221467
1702	981	101	79	0	buba	221467
1759	937	87	82	0	buba	221593
1702	981	101	79	0	buba	221593
1759	937	87	82	0	buba	221720
1702	981	101	79	0	buba	221720
1759	937	87	82	0	buba	221848
1702	981	101	79	0	buba	221848
1759	937	87	82	0	buba	221985
1702	981	101	79	0	buba	221985
1759	937	87	82	0	buba	222107
1702	981	101	79	0	buba	222107
1759	937	87	82	0	buba	222234
1702	981	101	79	0	buba	222234
1759	937	87	82	0	buba	222354
1702	981	101	79	0	buba	222354
1759	937	87	82	0	buba	222483
1702	981	101	79	0	buba	222483
1759	937	87	82	0	buba	222621
1702	981	101	79	0	buba	222621
1759	937	87	82	0	buba	222745
1702	981	101	79	0	buba	222745
1759	937	87	82	0	buba	222869
1702	981	101	79	0	buba	222869
1759	937	87	82	0	buba	222991
1702	981	101	79	0	buba	222991
1759	937	87	82	0	buba	223119
1702	981	101	79	0	buba	223119
1759	937	87	82	0	buba	223242
1702	981	101	79	0	buba	223242
1759	937	87	82	0	buba	223366
1702	981	101	79	0	buba	223366
1759	937	87	82	0	buba	223488
1702	981	101	79	0	buba	223488
1759	937	87	82	0	buba	223617
1702	981	101	79	0	buba	223617
1759	937	87	82	0	buba	223759
1702	981	101	79	0	buba	223759
1759	937	87	82	0	buba	223884
1702	981	101	79	0	buba	223884
1759	937	87	82	0	buba	224024
1702	981	101	79	0	buba	224024
1759	937	87	82	0	buba	224143
1702	981	101	79	0	buba	224143
1759	937	87	82	0	buba	224275
1702	981	101	79	0	buba	224275
1759	937	87	82	0	buba	224410
1702	981	101	79	0	buba	224410
1759	937	87	82	0	buba	224534
1702	981	101	79	0	buba	224534
1759	937	87	82	0	buba	224672
1702	981	101	79	0	buba	224672
1759	937	87	82	0	buba	224793
1702	981	101	79	0	buba	224793
1759	937	87	82	0	buba	224920
1702	981	101	79	0	buba	224920
1759	937	87	82	0	buba	225059
1702	981	101	79	0	buba	225059
1759	937	87	82	0	buba	225185
1702	981	101	79	0	buba	225185
1759	937	87	82	0	buba	225324
1702	981	101	79	0	buba	225324
1759	937	87	82	0	buba	225449
1702	981	101	79	0	buba	225449
1759	937	87	82	0	buba	225588
1702	981	101	79	0	buba	225588
1759	937	87	82	0	buba	225709
1702	981	101	79	0	buba	225709
1759	937	87	82	0	buba	225835
1702	981	101	79	0	buba	225835
1759	937	87	82	0	buba	225969
1702	981	101	79	0	buba	225969
1759	937	87	82	0	buba	226091
1702	981	101	79	0	buba	226091
1759	937	87	82	0	buba	226218
1702	981	101	79	0	buba	226218
1759	937	87	82	0	buba	226339
1702	981	101	79	0	buba	226339
1759	937	87	82	0	buba	226471
1702	981	101	79	0	buba	226471
1759	937	87	82	0	buba	226587
1702	981	101	79	0	buba	226587
1759	937	87	82	0	buba	226713
1702	981	101	79	0	buba	226713
1759	937	87	82	0	buba	226838
1702	981	101	79	0	buba	226838
1759	937	87	82	0	buba	226969
1702	981	101	79	0	buba	226969
1759	937	87	82	0	buba	227108
1702	981	101	79	0	buba	227108
1759	937	87	82	0	buba	227232
1702	981	101	79	0	buba	227232
1759	937	87	82	0	buba	227370
1702	981	101	79	0	buba	227370
1759	937	87	82	0	buba	227512
1702	981	101	79	0	buba	227512
1759	937	87	82	0	buba	227634
1702	981	101	79	0	buba	227634
1759	937	87	82	0	buba	227772
1702	981	101	79	0	buba	227772
1759	937	87	82	0	buba	227904
1702	981	101	79	0	buba	227904
1759	937	87	82	0	buba	228030
1702	981	101	79	0	buba	228030
1759	937	87	82	0	buba	228168
1702	981	101	79	0	buba	228168
1759	937	87	82	0	buba	228291
1702	981	101	79	0	buba	228291
1759	937	87	82	0	buba	228418
1702	981	101	79	0	buba	228418
1759	937	87	82	0	buba	228543
1702	981	101	79	0	buba	228543
1759	937	87	82	0	buba	228665
1702	981	101	79	0	buba	228665
1759	937	87	82	0	buba	228788
1702	981	101	79	0	buba	228788
1759	937	87	82	0	buba	228918
1702	981	101	79	0	buba	228918
1759	937	87	82	0	buba	229054
1702	981	101	79	0	buba	229054
1759	937	87	82	0	buba	229176
1702	981	101	79	0	buba	229176
1759	937	87	82	0	buba	229304
1702	981	101	79	0	buba	229304
1759	937	87	82	0	buba	229424
1702	981	101	79	0	buba	229424
1759	937	87	82	0	buba	229557
1702	981	101	79	0	buba	229557
1759	937	87	82	0	buba	229675
1702	981	101	79	0	buba	229675
1759	937	87	82	0	buba	229800
1702	981	101	79	0	buba	229800
1759	937	87	82	0	buba	229921
1702	981	101	79	0	buba	229921
1759	937	87	82	0	buba	230049
1702	981	101	79	0	buba	230049
1759	937	87	82	0	buba	230186
1702	981	101	79	0	buba	230186
1759	937	87	82	0	buba	230313
1702	981	101	79	0	buba	230313
1759	937	87	82	0	buba	230451
1702	981	101	79	0	buba	230451
1759	937	87	82	0	buba	230583
1702	981	101	79	0	buba	230583
1759	937	87	82	0	buba	230718
1702	981	101	79	0	buba	230718
1759	937	87	82	0	buba	230842
1702	981	101	79	0	buba	230842
1759	937	87	82	0	buba	230968
1702	981	101	79	0	buba	230968
1759	937	87	82	0	buba	231088
1702	981	101	79	0	buba	231088
1759	937	87	82	0	buba	231212
1702	981	101	79	0	buba	231212
1759	937	87	82	0	buba	231321
1702	981	101	79	0	buba	231321
1759	937	87	82	0	buba	231449
1702	981	101	79	0	buba	231449
1759	937	87	82	0	buba	231590
1702	981	101	79	0	buba	231590
1759	937	87	82	0	buba	231712
1702	981	101	79	0	buba	231712
1759	937	87	82	0	buba	231837
1702	981	101	79	0	buba	231837
1759	937	87	82	0	buba	231960
1702	981	101	79	0	buba	231960
1759	937	87	82	0	buba	232087
1702	981	101	79	0	buba	232087
1759	937	87	82	0	buba	232222
1702	981	101	79	0	buba	232222
1759	937	87	82	0	buba	232350
1702	981	101	79	0	buba	232350
1759	937	87	82	0	buba	232471
1702	981	101	79	0	buba	232471
1759	937	87	82	0	buba	232594
1702	981	101	79	0	buba	232594
1759	937	87	82	0	buba	232720
1702	981	101	79	0	buba	232720
1759	937	87	82	0	buba	232843
1702	981	101	79	0	buba	232843
1759	937	87	82	0	buba	232969
1702	981	101	79	0	buba	232969
1759	937	87	82	0	buba	233091
1702	981	101	79	0	buba	233091
1759	937	87	82	0	buba	233215
1702	981	101	79	0	buba	233215
1759	937	87	82	0	buba	233338
1702	981	101	79	0	buba	233338
1759	937	87	82	0	buba	233465
1702	981	101	79	0	buba	233465
1759	937	87	82	0	buba	233589
1702	981	101	79	0	buba	233589
1759	937	87	82	0	buba	233713
1702	981	101	79	0	buba	233713
1759	937	87	82	0	buba	233854
1702	981	101	79	0	buba	233854
1759	937	87	82	0	buba	233975
1702	981	101	79	0	buba	233975
1759	937	87	82	0	buba	234103
1702	981	101	79	0	buba	234103
1759	937	87	82	0	buba	234225
1702	981	101	79	0	buba	234225
1759	937	87	82	0	buba	234354
1702	981	101	79	0	buba	234354
1759	937	87	82	0	buba	234476
1702	981	101	79	0	buba	234476
1759	937	87	82	0	buba	234601
1702	981	101	79	0	buba	234601
1759	937	87	82	0	buba	234724
1702	981	101	79	0	buba	234724
1759	937	87	82	0	buba	234851
1702	981	101	79	0	buba	234851
1759	937	87	82	0	buba	234975
1702	981	101	79	0	buba	234975
1759	937	87	82	0	buba	235099
1702	981	101	79	0	buba	235099
1759	937	87	82	0	buba	235238
1702	981	101	79	0	buba	235238
1759	937	87	82	0	buba	235364
1702	981	101	79	0	buba	235364
1759	937	87	82	0	buba	235508
1702	981	101	79	0	buba	235508
1759	937	87	82	0	buba	235623
1702	981	101	79	0	buba	235623
1759	937	87	82	0	buba	235750
1702	981	101	79	0	buba	235750
1759	937	87	82	0	buba	235884
1702	981	101	79	0	buba	235884
1759	937	87	82	0	buba	236013
1702	981	101	79	0	buba	236013
1759	937	87	82	0	buba	236123
1702	981	101	79	0	buba	236123
1759	937	87	82	0	buba	236248
1702	981	101	79	0	buba	236248
1759	937	87	82	0	buba	236388
1702	981	101	79	0	buba	236388
1759	937	87	82	0	buba	236514
1702	981	101	79	0	buba	236514
1759	937	87	82	0	buba	236652
1702	981	101	79	0	buba	236652
1759	937	87	82	0	buba	236775
1702	981	101	79	0	buba	236775
1759	937	87	82	0	buba	236901
1702	981	101	79	0	buba	236901
1759	937	87	82	0	buba	237024
1702	981	101	79	0	buba	237024
1759	937	87	82	0	buba	237151
1702	981	101	79	0	buba	237151
1759	937	87	82	0	buba	237272
1702	981	101	79	0	buba	237272
1759	937	87	82	0	buba	237400
1702	981	101	79	0	buba	237400
1759	937	87	82	0	buba	237540
1702	981	101	79	0	buba	237540
1759	937	87	82	0	buba	237664
1702	981	101	79	0	buba	237664
1759	937	87	82	0	buba	237802
1702	981	101	79	0	buba	237802
1759	937	87	82	0	buba	237927
1702	981	101	79	0	buba	237927
1759	937	87	82	0	buba	238051
1702	981	101	79	0	buba	238051
1759	937	87	82	0	buba	238173
1702	981	101	79	0	buba	238173
1759	937	87	82	0	buba	238299
1702	981	101	79	0	buba	238299
1759	937	87	82	0	buba	238421
1702	981	101	79	0	buba	238421
1759	937	87	82	0	buba	238548
1702	981	101	79	0	buba	238548
1759	937	87	82	0	buba	238684
1702	981	101	79	0	buba	238684
1759	937	87	82	0	buba	238806
1702	981	101	79	0	buba	238806
1759	937	87	82	0	buba	238935
1702	981	101	79	0	buba	238935
